speaker,utterance,word,cons,annotation,duration,start_time,end_time
d1,cf,абан_вон,б,vot,139.631554966897,67.1392971201514,67.2789286751183
d1,cf,абан_вон,,v2,146.280676631974,67.2789286751183,67.4252093517503
d1,u1,абар_вот,,v1,119.684189971622,73.0560164435194,73.175700633491
d1,u1,абар_вот,б,vot,180.299366508976,73.175700633491,73.356
d1,u1,абар_вот,,v2,217.539746452232,73.356,73.5735397464523
d1,u2,абар_вот,,v1,103.645081551548,73.96,74.0636450815516
d1,u2,абар_вот,б,vot,159.578919962158,74.0636450815516,74.2232240015137
d1,u2,абар_вот,,v2,198.365463008514,74.2232240015137,74.4215894645222
d1,u3,абар_вот,,v1,103.077829328271,74.744,74.8470778293283
d1,u3,абар_вот,б,vot,162.903480794711,74.8470778293283,75.009981310123
d1,u3,абар_вот,,v2,182.850845789972,75.009981310123,75.192832155913
d1,cf,абар_вот,,v1,60.3207689687793,76.5836792310313,76.644
d1,cf,абар_вот,б,vot,127.932488174068,76.644,76.7719324881741
d1,cf,абар_вот,,v2,157.708854493862,76.7719324881741,76.929641342668
d1,u1,гвабан_матрас,,v1,124.225348531823,78.1731915230523,78.2974168715841
d1,u1,гвабан_матрас,б,vot,166.543873855858,78.2974168715841,78.46396074544
d1,u1,гвабан_матрас,,v2,212.19597251492,78.46396074544,78.6761567179549
d1,u2,гвабан_матрас,,v1,80.6299844309564,78.9936248688504,79.0742548532813
d1,u2,гвабан_матрас,б,vot,194.326072447126,79.0742548532813,79.2685809257285
d1,u2,гвабан_матрас,,v2,172.004328736378,79.2685809257285,79.4405852544648
d1,u3,гвабан_матрас,,v1,97.5803528376673,79.8303504997136,79.9279308525512
d1,u3,гвабан_матрас,б,vot,162.525552497129,79.9279308525512,80.0904564050484
d1,u3,гвабан_матрас,,v2,176.099669896772,80.0904564050484,80.2665560749451
d1,cf,гвабан_матрас,,v1,83.2719369279147,81.674744767298,81.7580167042259
d1,cf,гвабан_матрас,б,vot,129.685803412357,81.7580167042259,81.8877025076383
d1,cf,гвабан_матрас,,v2,125.590462251949,81.8877025076383,82.0132929698902
d1,u1,дабар_вот,,v1,79.0893450055137,83.6401313422439,83.7192206872494
d1,u1,дабар_вот,б,vot,181.647375539313,83.7192206872494,83.9008680627887
d1,u1,дабар_вот,,v2,208.862399179878,83.9008680627887,84.1097304619686
d1,u2,дабар_вот,,v1,79.1765957675352,84.4480063160585,84.5271829118261
d1,u2,дабар_вот,б,vot,203.401944299372,84.5271829118261,84.7305848561254
d1,u2,дабар_вот,,v2,172.004328736364,84.7305848561254,84.9025891848618
d1,u3,дабар_вот,,v1,60.6018317963049,85.2752652304573,85.3358670622536
d1,u3,дабар_вот,б,vot,186.483751547215,85.3358670622536,85.5223508138008
d1,u3,дабар_вот,,v2,157.835741119001,85.5223508138008,85.6801865549198
d1,cf,дабар_вот,,v1,54.6045488052016,87.0937510084335,87.1483555572387
d1,cf,дабар_вот,б,vot,147.432281774044,87.1483555572387,87.2957878390127
d1,cf,дабар_вот,,v2,128.320689692202,87.2957878390127,87.4241085287049
d1,u1,жваба_десятка,,v1,110.379760018574,88.8353862990992,88.9457660591178
d1,u1,жваба_десятка,б,vot,158.35319153507,88.9457660591178,89.1041192506529
d1,u1,жваба_десятка,,v2,260.736720544827,89.1041192506529,89.3648559711977
d1,u2,жваба_десятка,,v1,125.788143235056,89.726413426049,89.8522015692841
d1,u2,жваба_десятка,б,vot,171.919745343118,89.8522015692841,90.0241213146272
d1,u2,жваба_десятка,,v2,229.339104981833,90.0241213146272,90.2534604196091
d1,u3,жваба_десятка,,v1,105.11375645001,90.5701668026792,90.6752805591292
d1,u3,жваба_десятка,б,vot,153.67752946409,90.6752805591292,90.8289580885933
d1,u3,жваба_десятка,,v2,233.434446142226,90.8289580885933,91.0623925347355
d1,cf,жваба_десятка,,v1,96.9230741292222,92.3963235849896,92.4932466591189
d1,cf,жваба_десятка,б,vot,117.399779931176,92.4932466591189,92.6106464390501
d1,cf,жваба_десятка,,v2,113.304438770783,92.6106464390501,92.7239508778208
d1,u1,къабат_слой,,v1,96.9230741292364,94.6859070245432,94.7828300986724
d1,u1,къабат_слой,б,vot,191.115920818191,94.7828300986724,94.9739460194906
d1,u1,къабат_слой,,v2,214.322854060399,94.9739460194906,95.188268873551
d1,u2,къабат_слой,,v1,92.8277329688285,95.7044628205841,95.797290553553
d1,u2,къабат_слой,б,vot,185.655465937671,95.797290553553,95.9829460194906
d1,u2,къабат_слой,,v2,177.464783616898,95.9829460194906,96.1604108031075
d1,u3,къабат_слой,,v1,81.1464596282718,96.688,96.7691464596283
d1,u3,къабат_слой,б,vot,198.853540371729,96.7691464596283,96.968
d1,u3,къабат_слой,,v2,173.82250522374,96.968,97.1418225052238
d1,cf,къабат_слой,,v1,62.8886092535907,99.052,99.1148886092536
d1,cf,къабат_слой,б,vot,158.35319153507,99.1148886092536,99.2732418007887
d1,cf,къабат_слой,,v2,125.590462251949,99.2732418007887,99.3988322630406
d1,u1,сабап_польза,,v1,98.2881878493629,101.933878538012,102.032166725861
d1,u1,сабап_польза,б,vot,178.829897337025,102.032166725861,102.210996623198
d1,u1,сабап_польза,,v2,167.908987575984,102.210996623198,102.378905610774
d1,u2,сабап_польза,,v1,81.9068232077882,102.901286831673,102.98319365488
d1,u2,сабап_польза,б,vot,155.622964094817,102.98319365488,103.138816618975
d1,u2,сабап_польза,,v2,154.257850374691,103.138816618975,103.29307446935
d1,u3,сабап_польза,,v1,79.1765957675352,103.744916915257,103.824093511024
d1,u3,сабап_польза,б,vot,156.988077814944,103.824093511024,103.981081588839
d1,u3,сабап_польза,,v2,148.797395494171,103.981081588839,104.129878984333
d1,cf,сабап_польза,,v1,53.2394350850751,105.647753795107,105.700993230192
d1,cf,сабап_польза,б,vot,118.764893651303,105.700993230192,105.819758123844
d1,cf,сабап_польза,,v2,110.57421133053,105.819758123844,105.930332335174
d1,u1,хабар_известие,,v1,102.383529009742,107.277989415724,107.380372944734
d1,u1,хабар_известие,б,vot,193.846148258459,107.380372944734,107.574219092992
d1,u1,хабар_известие,,v2,226.608877541565,107.574219092992,107.800827970534
d1,u2,хабар_известие,,v1,77.8114820474087,108.173537647896,108.251349129944
d1,u2,хабар_известие,б,vot,195.211261978585,108.251349129944,108.446560391922
d1,u2,хабар_известие,,v2,177.464783616884,108.446560391922,108.624025175539
d1,u3,хабар_известие,,v1,89.432483109448,109.072,109.161432483109
d1,u3,хабар_известие,б,vot,161.083418975323,109.161432483109,109.322515902085
d1,u3,хабар_известие,,v2,169.274101296125,109.322515902085,109.491790003381
d1,cf,хабар_известие,,v1,60.0650036857218,111.294298147002,111.354363150687
d1,cf,хабар_известие,б,vot,156.988077814944,111.354363150687,111.511351228502
d1,cf,хабар_известие,,v2,141.97182689351,111.511351228502,111.653323055396
d1,u1,дзгага_водопровод,,v1,191.993388079467,120.201401770819,120.393395158898
d1,u1,дзгага_водопровод,г,vot,116.7722061154,120.393395158898,120.510167365014
d1,u1,дзгага_водопровод,,v2,146.946729467345,120.510167365014,120.657114094481
d1,u2,дзгага_водопровод,,v1,164.440387737287,121.132348236552,121.29678862429
d1,u2,дзгага_водопровод,г,vot,129.900404979196,121.29678862429,121.426689029269
d1,u2,дзгага_водопровод,,v2,97.5171525297895,121.426689029269,121.524206181799
d1,u3,дзгага_водопровод,,v1,127.70370537045,121.954550175239,122.082253880609
d1,u3,дзгага_водопровод,г,vot,141.734351439624,122.082253880609,122.223988232049
d1,u3,дзгага_водопровод,,v2,104.926230166285,122.223988232049,122.328914462215
d1,cf,дзгага_водопровод,,v1,156.400850929955,123.88502823784,124.04142908877
d1,cf,дзгага_водопровод,г,vot,117.207510408477,124.04142908877,124.158636599179
d1,cf,дзгага_водопровод,,v2,73.6025818076911,124.158636599179,124.232239180987
d1,u1,квсага_выкройка,,v1,213.422630893049,125.867762923363,126.081185554256
d1,u1,квсага_выкройка,г,vot,96.2151204845867,126.081185554256,126.177400674741
d1,u1,квсага_выкройка,,v2,120.706242062468,126.177400674741,126.298106916804
d1,u2,квсага_выкройка,,v1,180.184680180204,126.802559582626,126.982744262806
d1,u2,квсага_выкройка,г,vot,101.463217965559,126.982744262806,127.084207480772
d1,u2,квсага_выкройка,,v2,104.961949619536,127.084207480772,127.189169430391
d1,u3,квсага_выкройка,,v,174.936582699232,127.647503277063,127.822439859762
d1,u3,квсага_выкройка,г,vot,128.00522033281,127.822439859762,127.950445080095
d1,u3,квсага_выкройка,,v2,116.278470535079,127.950445080095,128.06672355063
d1,cf,квсага_выкройка,,v1,134.701168678419,129.731029627935,129.865730796613
d1,cf,квсага_выкройка,г,vot,90.9670230035999,129.865730796613,129.956697819617
d1,cf,квсага_выкройка,,v2,97.9644863115539,129.956697819617,130.054662305929
d1,u1,лага_дурак,,v1,204.6758017581,131.748889004548,131.953564806306
d1,u1,лага_дурак,г,vot,160.941656083281,131.953564806306,132.11450646239
d1,u1,лага_дурак,,v2,159.1922902563,132.11450646239,132.273698752646
d1,u2,лага_дурак,,v1,196.703700513893,132.613696494703,132.810400195217
d1,u2,лага_дурак,г,vot,166.866155136432,132.810400195217,132.977266350354
d1,u2,лага_дурак,,v2,118.956876235472,132.977266350354,133.096223226589
d1,u3,лага_дурак,,v1,171.437851045226,133.507324195932,133.678762046978
d1,u3,лага_дурак,г,vot,124.204973716445,133.678762046978,133.802967020694
d1,u3,лага_дурак,,v2,108.460681273527,133.802967020694,133.911427701967
d1,cf,лага_дурак,,v1,143.415373890321,135.636,135.77941537389
d1,cf,лага_дурак,г,vot,125.954339543455,135.77941537389,135.905369713434
d1,cf,лага_дурак,,v2,73.4733647336725,135.905369713434,135.978843078167
d1,u1,мшгага_времяпрепровождение,,v1,206.425167585081,137.704107807525,137.91053297511
d1,u1,мшгага_времяпрепровождение,г,vot,145.197363640364,137.91053297511,138.055730338751
d1,u1,мшгага_времяпрепровождение,,v2,83.969559695646,138.055730338751,138.139699898446
d1,u2,мшгага_времяпрепровождение,,v1,202.926435931118,138.620775500869,138.8237019368
d1,u2,мшгага_времяпрепровождение,г,vot,135.158330229643,138.8237019368,138.95886026703
d1,u2,мшгага_времяпрепровождение,,v2,132.951802851409,138.95886026703,139.091812069881
d1,u3,мшгага_времяпрепровождение,,v1,176.685948526199,139.677849621924,139.85453557045
d1,u3,мшгага_времяпрепровождение,г,vot,118.956876235472,139.85453557045,139.973492446685
d1,u3,мшгага_времяпрепровождение,,v2,117.207510408491,139.973492446685,140.090699957094
d1,cf,мшгага_времяпрепровождение,,v1,145.197363640364,141.83921801025,141.98441537389
d1,cf,мшгага_времяпрепровождение,г,vot,138.199900332381,141.98441537389,142.122615274223
d1,cf,мшгага_времяпрепровождение,,v2,94.4657546575911,142.122615274223,142.21708102888
d1,u1,нхага_инструмент,,v1,181.9340460072,143.77474584054,143.956679886547
d1,u1,нхага_инструмент,г,vot,141.698631986372,143.956679886547,144.098378518534
d1,u1,нхага_инструмент,,v2,152.194826948346,144.098378518534,144.250573345482
d1,u2,нхага_инструмент,,v1,192.430240969145,144.696661631365,144.889091872334
d1,u2,нхага_инструмент,г,vot,142.204858491453,144.889091872334,145.031296730826
d1,u2,нхага_инструмент,,v2,125.954339543455,145.031296730826,145.157251070369
d1,u3,нхага_инструмент,,v1,173.187216872236,145.584096332155,145.757283549027
d1,u3,нхага_инструмент,г,vot,143.447997813382,145.757283549027,145.900731546841
d1,u3,нхага_инструмент,,v2,108.460681273527,145.900731546841,146.009192228114
d1,cf,нхага_инструмент,,v1,146.946729467345,147.72871166852,147.875658397987
d1,cf,нхага_инструмент,г,vot,115.458144581481,147.875658397987,147.991116542569
d1,cf,нхага_инструмент,,v2,92.7163888306097,147.991116542569,148.083832931399
d1,u1,сага_бритва,,v1,187.182143488172,149.488516343234,149.675698486722
d1,u1,сага_бритва,г,vot,132.643821437767,149.675698486722,149.808342308159
d1,u1,сага_бритва,,v2,150.445461121336,149.808342308159,149.958787769281
d1,u2,сага_бритва,,v1,218.670728374036,150.403126689337,150.621797417711
d1,u2,сага_бритва,г,vot,134.551870837328,150.621797417711,150.756349288548
d1,u2,сага_бритва,,v2,122.604905730526,150.756349288548,150.878954194279
d1,u3,сага_бритва,,v1,185.432777661191,151.32883444962,151.514267227282
d1,u3,сага_бритва,г,vot,125.467824881525,151.514267227282,151.639735052163
d1,u3,сага_бритва,,v2,119.443390897402,151.639735052163,151.759178443061
d1,cf,сага_бритва,,v1,164.440387737301,153.232075770384,153.396516158121
d1,cf,сага_бритва,г,vot,103.212583792526,153.396516158121,153.499728741914
d1,cf,сага_бритва,,v2,106.711315446546,153.499728741914,153.60644005736
d1,u1,хвага_тень,,v1,110.210047100509,154.897283465905,155.007493513005
d1,u1,хвага_тень,г,vot,188.931509315182,155.007493513005,155.19642502232
d1,u1,хвага_тень,,v2,235.907703927211,155.19642502232,155.432332726248
d1,u2,хвага_тень,,v1,141.00636415688,155.7857046233,155.926710987457
d1,u2,хвага_тень,г,vot,163.383289739784,155.926710987457,156.090094277197
d1,u2,хвага_тень,,v2,204.6758017581,156.090094277197,156.294770078955
d1,u3,хвага_тень,,v1,103.212583792555,156.652163127727,156.755375711519
d1,u3,хвага_тень,г,vot,155.693558602309,156.755375711519,156.911069270121
d1,u3,хвага_тень,,v2,234.415020816954,156.911069270121,157.145484290938
d1,cf,хвага_тень,,v1,96.8550554808871,158.657144944519,158.754
d1,cf,хвага_тень,г,vot,120.066307066139,158.754,158.874066307066
d1,cf,хвага_тень,,v2,169.688485218273,158.874066307066,159.043754792284
d1,u1,тшага_мотыга,,v1,242.91664223631,160.47,160.712916642236
d1,u1,тшага_мотыга,г,vot,125.954339543455,160.712916642236,160.83887098178
d1,u1,тшага_мотыга,,v2,134.701168678419,160.83887098178,160.973572150458
d1,u2,тшага_мотыга,,v1,205.271779629243,161.501271779629,161.706543559259
d1,u2,тшага_мотыга,г,vot,123.321339494197,161.706543559259,161.829864898753
d1,u2,тшага_мотыга,,v2,127.703705370436,161.829864898753,161.957568604123
d1,u3,тшага_мотыга,,v1,218.471531005008,162.338699725133,162.557171256138
d1,u3,тшага_мотыга,г,vot,143.447997813382,162.557171256138,162.700619253952
d1,u3,тшага_мотыга,,v2,150.445461121336,162.700619253952,162.851064715073
d1,cf,тшага_мотыга,,v1,152.194826948346,164.594065808728,164.746260635676
d1,cf,тшага_мотыга,г,vot,129.453071197418,164.746260635676,164.875713706874
d1,cf,тшага_мотыга,,v2,113.7087787545,164.875713706874,164.989422485628
d1,u1,ага_как,,v1,106.711315446518,166.043114005877,166.149825321323
d1,u1,ага_как,г,vot,210.174678676793,166.149825321323,166.36
d1,u1,ага_как,,v2,246.409802168188,166.36,166.606409802168
d1,u2,ага_как,,v1,126.438204118585,166.992,167.118438204119
d1,u2,ага_как,г,vot,171.437851045255,167.118438204119,167.289876055164
d1,u2,ага_как,,v2,237.913752470945,167.289876055164,167.527789807635
d1,u3,ага_как,,v1,117.07391714225,167.848,167.965073917142
d1,u3,ага_как,г,vot,166.926082857742,167.965073917142,168.132
d1,u3,ага_как,,v2,209.187569945584,168.132,168.341187569946
d1,cf,ага_как,,v1,110.210047100537,169.801650787911,169.911860835012
d1,cf,ага_как,г,vot,115.458144581481,169.911860835012,170.027318979593
d1,cf,ага_как,,v2,169.688485218245,170.027318979593,170.197007464811
d1,u1,бага_лиса,,v1,125.954339543455,171.661007464811,171.786961804355
d1,u1,бага_лиса,г,vot,179.766435648162,171.786961804355,171.966728240003
d1,u1,бага_лиса,,v2,237.913752470973,171.966728240003,172.204641992474
d1,u2,бага_лиса,,v1,112.223770035456,172.62072670219,172.732950472226
d1,u2,бага_лиса,г,vot,162.691021910263,172.732950472226,172.895641494136
d1,u2,бага_лиса,,v2,239.470473386774,172.895641494136,173.135111967523
d1,u3,бага_лиса,,v1,92.0224771549272,173.505977522845,173.598
d1,u3,бага_лиса,г,vot,141.999999999996,173.598,173.74
d1,u3,бага_лиса,,v2,224.311369517039,173.74,173.964311369517
d1,cf,бага_лиса,,v1,97.9644863115823,175.431490197534,175.529454683846
d1,cf,бага_лиса,г,vot,139.949266159363,175.529454683846,175.669403950005
d1,cf,бага_лиса,,v2,125.954339543455,175.669403950005,175.795358289549
d1,u1,дзбжьага_залив,,v1,157.047337953941,177.217210033104,177.374257371058
d1,u1,дзбжьага_залив,г,vot,131.722373231895,177.374257371058,177.50597974429
d1,u1,дзбжьага_залив,,v2,104.656132156862,177.50597974429,177.610635876447
d1,u2,дзбжьага_залив,,v1,187.659271453668,178.191011960046,178.378671231499
d1,u2,дзбжьага_залив,г,vot,115.482628586847,178.378671231499,178.494153860086
d1,u2,дзбжьага_залив,,v2,104.656132156862,178.494153860086,178.598809992243
d1,u3,дзбжьага_залив,,v1,151.570950020272,179.149156894102,179.300727844123
d1,u3,дзбжьага_залив,г,vot,116.378479001583,179.300727844123,179.417106323124
d1,u3,дзбжьага_залив,,v2,110.069380371868,179.417106323124,179.527175703496
d1,cf,дзбжьага_залив,,v1,157.462355399389,180.962126687035,181.119589042434
d1,cf,дзбжьага_залив,г,vot,142.548869661937,181.119589042434,181.262137912096
d1,cf,дзбжьага_залив,,v2,102.851716085183,181.262137912096,181.364989628181
d1,u1,квнага_заслуга,,v1,122.824052980121,182.623772034059,182.746596087039
d1,u1,квнага_заслуга,г,vot,153.530066225187,182.746596087039,182.900126153264
d1,u1,квнага_заслуга,,v2,235.412768211916,182.900126153264,183.135538921476
d1,u2,квнага_заслуга,,v1,114.050906338719,183.576409052034,183.690459958373
d1,u2,квнага_заслуга,г,vot,149.143492904443,183.690459958373,183.839603451277
d1,u2,квнага_заслуга,,v2,216.404283822129,183.839603451277,184.056007735099
d1,u3,квнага_заслуга,,v1,119.89967076633,184.460013252602,184.579912923368
d1,u3,квнага_заслуга,г,vot,136.087076631981,184.579912923368,184.716
d1,u3,квнага_заслуга,,v2,165.999999999997,184.716,184.882
d1,cf,квнага_заслуга,,v1,73.1095553452974,186.418176681173,186.491286236518
d1,cf,квнага_заслуга,г,vot,136.714868495744,186.491286236518,186.628001105014
d1,cf,квнага_заслуга,,v2,146.219110690652,186.628001105014,186.774220215705
d1,u1,нкъвгага_транспорт,,v1,218.68112426003,188.375036083218,188.593717207479
d1,u1,нкъвгага_транспорт,г,vot,134.277883317566,188.593717207479,188.727995090796
d1,u1,нкъвгага_транспорт,,v2,97.8310292742322,188.727995090796,188.82582612007
d1,u2,нкъвгага_транспорт,,v1,188.2843465213,189.378616780045,189.566901126567
d1,u2,нкъвгага_транспорт,г,vot,161.133459981073,189.566901126567,189.728034586548
d1,u2,нкъвгага_транспорт,,v2,110.876978078124,189.728034586548,189.838911564626
d1,u3,нкъвгага_транспорт,,v1,187.989036644581,190.327415032638,190.515404069283
d1,u3,нкъвгага_транспорт,г,vot,132.359627841595,190.515404069283,190.647763697124
d1,u3,нкъвгага_транспорт,,v2,153.460438077218,190.647763697124,190.801224135201
d1,cf,нкъвгага_транспорт,,v1,163.051715457044,192.328078800613,192.49113051607
d1,cf,нкъвгага_транспорт,г,vot,111.258817606,192.49113051607,192.602389333676
